ensembl_id	gene	UNEECON-G	pLI	mis-z	RVIS	GDI	disease_or_essential_gene
ENSG00000184886	PIGW	0.147847	5.3683e-05	0.066102	0.282012075	-428.81227	FALSE
ENSG00000185002	RFX6	0.309793	0.00059096	1.3632	-0.101611414	-405.9043	FALSE
ENSG00000185008	ROBO2	0.237684	1	0.72456	1.268414121	-322.63201	TRUE
ENSG00000185156	MFSD6L	0.036707	7.0084e-09	-0.24812	-1.058845359	-4643.95961	FALSE
ENSG00000185231	MC2R	0.202493	0.11694	0.43054	-0.029611344	-260.73178	FALSE
ENSG00000185245	GP1BA	0.082985	0.0025832	-0.3947	0.165490598	-587.99997	TRUE
ENSG00000185303	SFTPA2	0.07967	0.52984	-0.95723	-0.786741249	-138.31651	TRUE
ENSG00000185379	RAD51D	0.039499	0.0011055	0.063437	-0.481812836	-21.07912	FALSE
ENSG00000185479	KRT6B	0.072537	7.3701e-10	-1.9165	-1.339734788	-532.75963	TRUE
ENSG00000185551	NR2F2	0.665751	0.56154	3.7064	0.707043459	-4.70588	FALSE
ENSG00000185658	BRWD1	0.25923	0.98804	3.3374	1.544334028	-5050.46205	FALSE
ENSG00000185739	SRL	0.280344	5.8675e-06	0.45593	1.070704551	-119.95932	FALSE
ENSG00000185761	ADAMTSL5	0.057077	0.009125	-0.55672	-0.448697466	-191.46176	FALSE
ENSG00000185896	LAMP1	0.148574	0.95472	0.89396	0.393384038	-392.80541	FALSE
ENSG00000185920	PTCH1	0.336636	0.96305	0.71465	0.817735057	-6145.45731	TRUE
ENSG00000185960	SHOX	0.247609	0.66978	-0.63368	0.443241426	-12.63351	TRUE
ENSG00000186081	KRT5	0.241682	0.1838	0.76424	-0.626141182	-1967.54739	TRUE
ENSG00000186113	OR5D14	0.049455	3.3113e-06	-1.0655	-1.328490882	-5246.56113	FALSE
ENSG00000186184	POLR1D	0.198153	0.31033	0.57402	0.125338233	-5.74204	TRUE
ENSG00000186395	KRT10	0.166226	0.0029455	0.32011	-0.155193314	-1152.47941	TRUE
ENSG00000186442	KRT3	0.143312	6.5075e-09	0.096001	-1.143202453	-6781.55104	TRUE
ENSG00000186575	NF2	0.4232	0.92342	2.6093	0.737971311	-30.21856	TRUE
ENSG00000186583	SPATC1	0.025607	4.8855e-05	0.090544	-1.347854149	-386.52546	FALSE
ENSG00000186792	HYAL3	0.183553	0.12425	0.86873	0.272951507	-870.51929	FALSE
ENSG00000186832	KRT16	0.179603	2.7451e-05	-0.005451	-1.541426047	-377.72971	TRUE
ENSG00000186844	LCE1A	0.050265	0.0039191	-0.55694	-0.560240022	-25.22558	FALSE
ENSG00000186847	KRT14	0.296633	0.00022297	0.88165	0.318093563	-2570.30464	TRUE
ENSG00000186868	MAPT	0.251506	0.97232	1.9342	-0.464312739	-4302.22642	TRUE
ENSG00000187098	MITF	0.382475	0.99507	1.7293	0.323405665	-59.31124	TRUE
ENSG00000187240	DYNC2H1	0.113123	0.0017198	0.43681	-0.068018967	-5392.75345	FALSE
ENSG00000187242	KRT12	0.080375	3.8883e-14	0.63361	-0.175498944	-717.36097	TRUE
ENSG00000187266	EPOR	0.122306	0.00062555	1.1726	0.037400113	-324.33322	TRUE
ENSG00000187486	KCNJ11	0.393299	0.085827	1.6561	0.205940163	-173.55232	TRUE
ENSG00000187498	COL4A1	0.416251	0.99987	3.2333	2.215526027	-4320.3445	TRUE
ENSG00000187531	SIRT7	0.270785	0.46673	0.78249	0.40837817	-26.87247	FALSE
ENSG00000187908	DMBT1	0.071978	1.6831e-42	-0.34701	-5.927501277	-3210.34948	FALSE
ENSG00000188033	ZNF490	0.221207	0.014357	0.43503	0.005067496	-44.25283	FALSE
ENSG00000188171	ZNF626	0.070632	0.41506	-0.67267	-0.563819127	-611.05781	FALSE
ENSG00000188368	PRR19	0.095647	0.63463	0.61995	0.218749077	-62.41705	FALSE
ENSG00000188559	RALGAPA2	0.05878	4.4228e-15	0.8197	0.254103221	-547.52089	FALSE
ENSG00000188655	RNASE9	0.020378	0.32448	-0.07775	-1.123847322	-249.33593	FALSE
ENSG00000188735	TMEM120B	0.259947	0.077402	0.69655	-0.520242042	-3548.76913	FALSE
ENSG00000188783	PRELP	0.190389	4.506e-05	0.76359	-0.395276435	-147.10767	FALSE
ENSG00000188906	LRRK2	0.181496	0.00031944	-0.069751	1.199139135	-3435.33983	TRUE
ENSG00000188994	ZNF292	0.251547	0.69158	0.93012	1.056743456	-669.17929	FALSE
ENSG00000189067	LITAF	0.2197	0.33866	0.079091	-0.043984803	-22.0807	TRUE
ENSG00000189079	ARID2	0.278707	0.99893	0.8704	2.070164091	-319.93598	FALSE
ENSG00000189433	GJB4	0.060492	0.00052949	-0.6087	-1.925315933	-1814.33582	TRUE
ENSG00000196155	PLEKHG4	0.151522	0.00041341	0.69033	-0.553669162	-6305.5423	TRUE
ENSG00000196171	OR6K2	0.041432	2.6686e-07	-1.2464	-1.332238705	-729.70391	FALSE
ENSG00000196182	STK40	0.248342	0.99459	1.4877	0.908865594	-1863.13145	FALSE
ENSG00000196188	CTSE	0.048773	1.5458e-16	-0.047355	-0.554757864	-444.14657	FALSE
ENSG00000196214	ZNF766	0.066907	0.30365	-0.051755	-0.234231994	-59.86744	FALSE
ENSG00000196313	POM121	0.031725	0.050702	-0.91578	-1.367540148	-663.23352	FALSE
ENSG00000196353	CPNE4	0.45211	0.18971	0.85062	1.172244865	-19.03654	FALSE
ENSG00000196431	CRYBA4	0.350897	3.874e-09	0.66746	-0.430740315	-150.50912	TRUE
ENSG00000196526	AFAP1	0.120582	2.7466e-06	-0.98721	0.672854657	-1928.06896	FALSE
ENSG00000196562	SULF2	0.252965	0.031793	0.42564	0.845150497	-835.17771	FALSE
ENSG00000196565	HBG2	0.582133	0.63922	1.5088	-0.178793587	-11.65671	TRUE
ENSG00000196576	PLXNB2	0.347096	0.99857	0.90211	1.415020186	-992.83256	FALSE
ENSG00000196586	MYO6	0.272835	0.01493	0.39276	1.478178937	-419.15519	TRUE
ENSG00000196591	HDAC2	0.685497	0.49359	4.2893	0.339023247	-722.29744	FALSE
ENSG00000196628	TCF4	0.528158	0.63987	0.83807	0.792175755	-19.31829	TRUE
ENSG00000196712	NF1	0.559791	0.464	6.949	4.245138737	-198.4465	TRUE
ENSG00000196781	TLE1	0.458949	0.7897	0.90759	1.3198805	-65.84111	FALSE
ENSG00000196876	SCN8A	0.602566	0.99811	7.938	3.087082536	-100.07778	TRUE
ENSG00000197162	ZNF785	0.024642	0.00072224	0.46418	-0.424643567	-98.85282	FALSE
ENSG00000197226	TBC1D9B	0.23272	0.0012845	0.75403	0.852232801	-493.36346	FALSE
ENSG00000197283	SYNGAP1	0.622196	1	5.7523	2.294718003	-1373.91556	TRUE
ENSG00000197386	HTT	0.352032	0.56529	0.65278	4.618180975	-10242.03379	TRUE
ENSG00000197410	DCHS2	0.03166	1.5655e-05	0.53496	-2.905573998	-8535.58316	FALSE
ENSG00000197429	IPP	0.112243	1.2608e-05	0.54405	0.443838737	-3153.34315	FALSE
ENSG00000197451	HNRNPAB	0.278715	0.25441	1.2151	0.232961695	-22.99318	FALSE
ENSG00000197461	PDGFA	0.348375	0.53081	0.86082	-0.171914426	-20.13502	FALSE
ENSG00000197616	MYH6	0.338757	3.2416e-31	0.96258	0.701435965	-5098.77916	TRUE
ENSG00000197694	SPTAN1	0.496192	1	5.7255	4.04482939	-104.65947	TRUE
ENSG00000197728	RPS26	0.750883	0.8324	1.9524	0.036456748	-1.23583	TRUE
ENSG00000197822	OCLN	0.101516	0.00030332	0.65219	-0.32311526	-78.93207	FALSE
ENSG00000197837	HIST4H4	0.074166	0.022992	-0.44743	0.277322893	-55.03237	FALSE
ENSG00000197961	ZNF121	0.334478	0.38294	0.41763	0.629563751	-5.11172	FALSE
ENSG00000197969	VPS13A	0.198669	0.044065	0.077423	3.136544373	-741.38784	FALSE
ENSG00000197976	AKAP17A	0.302232	0.37207	0.40912	-1.84739994	-303.14223	FALSE
ENSG00000198087	CD2AP	0.078207	0.28867	0.074889	-0.00539535	-262.95445	TRUE
ENSG00000198090	KRTAP4-6	0.039808	0.003079	-1.3646	-1.412864258	-688.42146	FALSE
ENSG00000198108	CHSY3	0.189342	0.0036319	0.98983	0.754690515	-397.48513	FALSE
ENSG00000198185	ZNF334	0.077309	0.034804	-0.05052	-0.416202632	-153.32626	FALSE
ENSG00000198198	SZT2	0.186656	1.0515e-15	0.67042	3.99153707	-2151.43823	FALSE
ENSG00000198211	TUBB3	0.867663	1.4556e-10	4.4931	0.762027691	-8.39665	TRUE
ENSG00000198336	MYL4	0.12151	2.8982e-05	0.45445	-0.250171658	-63.42409	FALSE
ENSG00000198431	TXNRD1	0.180917	8.898e-06	0.94027	0.154083398	-36.5719	FALSE
ENSG00000198464	ZNF480	0.070234	0.040777	0.58307	0.125499062	-759.20608	FALSE
ENSG00000198467	TPM2	0.549292	0.6573	2.6002	0.62878326	-1089.41587	TRUE
ENSG00000198492	YTHDF2	0.429643	0.99938	2.1934	0.833571362	-48.02869	FALSE
ENSG00000198513	ATL1	0.419449	0.61003	0.81997	0.87793545	-12.62871	TRUE
ENSG00000198523	PLN	0.472983	0.46545	0.68107	-0.07116808	-2.24501	TRUE
ENSG00000198553	KCNRG	0.061766	8.1766e-05	0.27781	-0.166601227	-38.82943	FALSE
ENSG00000198589	LRBA	0.128681	2.1249e-10	0.99592	1.000883662	-4753.32179	FALSE
ENSG00000198626	RYR2	0.424645	1	6.309	6.61967796	-1401.64962	TRUE
ENSG00000198670	LPA	0.029553	5.8068e-88	-3.0933	-2.767397337	-3944.17186	TRUE
ENSG00000198673	FAM19A2	0.412483	0.54391	0.7743	-0.284853216	-15.92723	FALSE
ENSG00000198707	CEP290	0.031477	3.3919e-14	0.85444	-0.703331981	-2616.79176	FALSE
ENSG00000198721	ECI2	0.083034	0.0047387	0.58907	-0.518676461	-3840.65595	FALSE
ENSG00000198742	SMURF1	0.314772	0.99741	2.805	1.649528202	-20.01889	FALSE
ENSG00000198807	PAX9	0.276064	0.77215	-0.07894	0.394787961	-1992.89402	TRUE
ENSG00000198825	INPP5F	0.212935	0.00013848	0.72445	0.433544736	-536.63529	FALSE
ENSG00000198836	OPA1	0.343161	0.28535	0.64597	0.916527384	-4690.70964	TRUE
ENSG00000198839	ZNF277	0.047845	7.7722e-16	-0.66286	0.33918126	-373.97205	FALSE
ENSG00000198848	CES1	0.043174	0.41537	-0.81825	-2.220331807	-1302.69006	TRUE
ENSG00000198862	LTN1	0.174375	0.0086266	2.44	1.367784534	-4364.96083	FALSE
ENSG00000198933	TBKBP1	0.136083	0.028732	0.4256	-0.095058673	-547.62594	FALSE
ENSG00000198945	L3MBTL3	0.287599	0.99912	0.80044	1.167094511	-66.98885	FALSE
ENSG00000203485	INF2	0.259493	0.76766	2.6472	-0.510863439	-2152.91209	TRUE
ENSG00000203724	C1orf53	0.099483	0.0079223	0.058907	-0.544466048	-74.09044	FALSE
ENSG00000204165	CXorf65	0.066819	0.88444	0.2102	-0.958631129	-43.25985	FALSE
ENSG00000204217	BMPR2	0.308178	0.99996	2.2003	0.975267478	-121.17099	TRUE
ENSG00000204248	COL11A2	0.313099	0.00075379	0.8213	0.311883948	-4503.08544	TRUE
ENSG00000204262	COL5A2	0.314841	1	2.7287	0.405134226	-660.02289	TRUE
ENSG00000204356	NELFE	0.278069	0.0015898	0.94956	0.304503068	-167.20906	TRUE
ENSG00000204370	SDHD	0.088247	0.19398	-0.083303	-0.214091234	-64.45608	TRUE
ENSG00000204406	MBD5	0.223662	0.99996	1.5031	1.988685078	-165.21581	TRUE
ENSG00000204427	ABHD16A	0.333479	0.0010632	0.85308	0.03818213	-331.75038	FALSE
ENSG00000204442	FAM155A	0.243981	0.98034	0.38063	0.276699979	-761.08845	FALSE
ENSG00000204524	ZNF805	0.333155	0.54477	1.6363	0.371514526	-1960.60485	FALSE
ENSG00000204539	CDSN	0.094122	0.47007	1.1267	-1.315678568	-5162.02788	TRUE
ENSG00000204592	HLA-E	0.371961	0.037623	2.0502	-0.195185583	-73.71608	FALSE
ENSG00000204634	TBC1D8	0.176942	2.0329e-12	1.4844	0.102554739	-2278.58196	TRUE
ENSG00000204842	ATXN2	0.182968	0.98736	0.95102	0.92262775	-5321.63293	TRUE
ENSG00000204843	DCTN1	0.397847	0.00058064	0.93551	1.798195087	-488.32895	TRUE
ENSG00000204962	PCDHA8	0.031147	8.689e-19	-1.7304	-1.033085058	-2622.33234	FALSE
ENSG00000204969	PCDHA2	0.076688	1.4605e-23	-0.99993	0.151445746	-187.00457	FALSE
ENSG00000204983	PRSS1	0.094655	4.493e-06	-1.7817	-0.554141086	-35.65715	TRUE
ENSG00000205420	KRT6A	0.129244	9.0185e-05	-0.82475	-1.491743472	-2798.4726	TRUE
ENSG00000205882	DEFB134	0.035799	0.01456	-1.4682	-0.012434057	-5.91894	FALSE
ENSG00000206190	ATP10A	0.14539	0.0062531	0.80868	-0.487157376	-7442.03783	FALSE
ENSG00000206384	COL6A6	0.040186	4.7268e-09	0.63876	-2.100970761	-5102.99637	FALSE
ENSG00000212722	KRTAP4-9	0.030134	0.00012569	-1.3738	-1.248832406	-1745.942	FALSE
ENSG00000213066	FGFR1OP	0.044687	0.0030584	-0.1597	-0.256102396	-895.94414	TRUE
ENSG00000213139	CRYGS	0.180697	0.024963	0.25012	0.112529287	-15.28872	TRUE
ENSG00000213171	LINGO4	0.052543	6.9689e-05	0.56225	0.143620554	-1669.58145	FALSE
ENSG00000213281	NRAS	0.525689	0.52531	1.761	0.218590278	-3.64814	TRUE
ENSG00000213658	LAT	0.128428	0.1506	0.86666	-0.009305669	-82.82682	FALSE
ENSG00000213973	ZNF99	0.01744	0.025506	-2.4872	-1.916875444	-1840.35634	FALSE
ENSG00000214274	ANG	0.160828	0.29469	0.067039	-0.209560396	-5.00553	TRUE
ENSG00000215217	C5orf49	0.058228	0.010368	0.35852	-0.894373592	-2329.49343	FALSE
ENSG00000215375	MYL5	0.053454	9.0192e-11	-0.67987	-0.6452105	-760.07335	FALSE
ENSG00000221829	FANCG	0.128452	5.1723e-07	0.35555	-0.858735948	-737.81275	FALSE
ENSG00000221852	KRTAP1-5	0.050244	0.0041721	-0.42063	-1.334594495	-1319.84804	FALSE
ENSG00000221926	TRIM16	0.047411	0.070406	-0.09576	-1.088375394	-533.07824	FALSE
ENSG00000223609	HBD	0.152146	0.0054972	-0.96918	-0.366075668	-20.28992	TRUE
ENSG00000223953	C1QTNF5	0.216121	0.84263	1.1639	0.140332522	-17.68431	TRUE
ENSG00000225950	NTF4	0.111176	0.030894	0.27805	0.293880437	-960.40211	TRUE
ENSG00000235718	MFRP	0.019167	2.2528e-15	-1.5856	0.443221077	-1049.17527	TRUE
ENSG00000239590	OR1J4	0.071281	0.081721	-0.041162	-0.314836454	-40.37985	FALSE
ENSG00000240972	MIF	0.102412	0.011685	-0.16792	-0.622554507	-10.85213	FALSE
ENSG00000241186	TDGF1	0.114871	2.9942e-08	-0.078352	-0.220804473	-351.82952	TRUE
ENSG00000242247	ARFGAP3	0.049727	0.0071113	-0.087752	-1.305048834	-581.99135	FALSE
ENSG00000243335	KCTD7	0.339105	0.0024753	0.59846	0.394006823	-42.56405	FALSE
ENSG00000244752	CRYBB2	0.308036	0.31458	1.0877	-0.180193213	-209.78315	TRUE
ENSG00000254647	INS	0.289456	0.32055	0.97765	0.024429508	-2.77679	TRUE
ENSG00000254788	CKLF-CMTM1	0.039586	0.58755	0.23993	-0.226118052	-26.88279	FALSE
ENSG00000255292	SDHD	0.042225	0.19398	-0.083303	-0.214091234	-64.45608	TRUE
ENSG00000255339	NDUFB8	0.087949	0.00018756	-0.081732	-0.253919647	-48.6425	FALSE
ENSG00000255974	CYP2A6	0.046518	6.4579e-09	-1.4931	-1.910154405	-375.34434	FALSE
ENSG00000256269	HMBS	0.238423	0.62251	0.93565	0.180322373	-24.11657	TRUE
ENSG00000256394	ASIC5	0.051258	6.7451e-13	-0.33823	-0.186743878	-95.96988	FALSE
ENSG00000256525	POLG2	0.048766	0.00011776	-0.31013	-0.484778649	-2981.32808	TRUE
ENSG00000256771	ZNF253	0.077627	0.092946	0.67807	-0.131139444	-30.15097	FALSE
ENSG00000257138	TAS2R38	0.18241	0.13658	0.72452	-1.494096748	-1623.12511	TRUE
ENSG00000258417	OC90	0.017178	6.0679e-11	-0.97839	-1.061188702	-2254.92856	FALSE
ENSG00000258465	DCAF8	0.100587	0.84502	0.82681	0.259360889	-72.2965	FALSE
ENSG00000258947	TUBB3	0.576914	1.4556e-10	4.4931	0.762027691	-8.39665	TRUE
ENSG00000259384	GH1	0.226295	0.10746	-0.97297	-0.599283886	-112.31173	TRUE
ENSG00000264058	KRT222	0.082047	1.568e-05	0.60739	0.208125503	-15.19746	FALSE
ENSG00000264424	MYH4	0.101241	1.102e-54	0.3641	-1.79305274	-3768.81674	FALSE
