ensembl_id	gene	UNEECON-G	pLI	mis-z	RVIS	GDI	disease_or_essential_gene
ENSG00000061676	NCKAP1	0.468268	1	4.4517	1.880614062	-23.37723	TRUE
ENSG00000061936	SFSWAP	0.366595	0.99999	2.8897	0.853429913	-214.00747	FALSE
ENSG00000062096	ARSF	0.037816	2.5997e-14	-0.39485	-2.071007357	-220.71762	FALSE
ENSG00000062282	DGAT2	0.178445	0.00031848	0.88237	-0.502901342	-327.81893	TRUE
ENSG00000062598	ELMO2	0.411305	5.2396e-05	3.3873	0.740315721	-130.35074	FALSE
ENSG00000062822	POLD1	0.352254	0.53818	2.752	0.459950066	-551.71434	TRUE
ENSG00000063046	EIF4B	0.335697	0.92708	2.2838	0.442274896	-187.16747	FALSE
ENSG00000063127	SLC6A16	0.05378	0.00014151	0.33751	0.627539541	-64.79265	FALSE
ENSG00000063978	RNF4	0.357834	0.36136	0.84822	-0.605382985	-26.29011	TRUE
ENSG00000064012	CASP8	0.230744	0.044212	0.99668	0.438526381	-95.54434	TRUE
ENSG00000064042	LIMCH1	0.090449	0.94363	0.8228	0.046785696	-5384.20261	FALSE
ENSG00000064195	DLX3	0.264756	0.041311	0.94542	0.023027081	-44.07393	TRUE
ENSG00000064218	DMRT3	0.041083	0.0081654	-1.7333	-0.56147283	-1261.05455	FALSE
ENSG00000064225	ST3GAL6	0.123303	1.8671e-06	0.99333	-0.067256556	-530.44612	FALSE
ENSG00000064309	CDON	0.154228	0.0064717	0.52443	0.93424409	-2210.61704	TRUE
ENSG00000064651	SLC12A2	0.275884	0.94443	2.549	1.561581145	-115.75595	TRUE
ENSG00000064692	SNCAIP	0.294405	0.00069195	0.93655	0.064744708	-181.93499	FALSE
ENSG00000064703	DDX20	0.038111	0.012627	-0.78541	-0.00679751	-3458.89491	TRUE
ENSG00000064989	CALCRL	0.340032	0.70703	0.93978	0.220934338	-91.02186	TRUE
ENSG00000064999	ANKS1A	0.331644	0.0083149	2.9129	0.759394719	-700.58074	FALSE
ENSG00000065000	AP3D1	0.41205	0.65984	0.075052	1.391042626	-383.53183	TRUE
ENSG00000065154	OAT	0.225901	2.1735e-05	0.92152	0.160798272	-35.22668	TRUE
ENSG00000065268	WDR18	0.070293	0.98004	0.83903	-0.066474364	-2052.48581	FALSE
ENSG00000065320	NTN1	0.305988	0.9994	2.5137	0.193131264	-24.88991	TRUE
ENSG00000065328	MCM10	0.037284	4.0772e-15	0.0067361	-1.575029047	-1763.81603	TRUE
ENSG00000065361	ERBB3	0.245718	0.0021922	0.86255	0.763325102	-704.71886	TRUE
ENSG00000065526	SPEN	0.205005	0.99466	3.1595	3.610484336	-1380.73788	TRUE
ENSG00000065559	MAP2K4	0.58078	0.99089	3.366	0.409002751	-11.62223	TRUE
ENSG00000065600	TMEM206	0.104859	8.4311e-10	0.46129	0.618316659	-123.78916	FALSE
ENSG00000065609	SNAP91	0.227075	0.7186	0.67924	0.776398904	-123.20471	FALSE
ENSG00000065618	COL17A1	0.074835	0.011904	-0.53336	-0.764138636	-2369.25671	TRUE
ENSG00000065665	SEC61A2	0.399262	0.090302	3.0433	0.724381752	-685.22003	FALSE
ENSG00000065911	MTHFD2	0.175535	0.012951	0.95335	0.254830738	-38.50372	TRUE
ENSG00000066027	PPP2R5A	0.345276	0.31769	2.4434	0.595667529	-91.71546	FALSE
ENSG00000066032	CTNNA2	0.445371	0.28345	0.76726	1.721092947	-156.4549	TRUE
ENSG00000066044	ELAVL1	0.781949	0.98861	3.9852	0.682206445	-12.81067	TRUE
ENSG00000066056	TIE1	0.142692	2.4697e-07	0.90165	1.52944459	-155.13715	TRUE
ENSG00000066135	KDM4A	0.385601	1	3.7698	0.355901769	-135.04266	FALSE
ENSG00000066185	ZMYND12	0.066268	0.0018808	0.71276	-0.244075535	-81.45336	FALSE
ENSG00000066279	ASPM	0.094719	4.3169e-48	0.40231	-0.345649059	-4776.21455	FALSE
ENSG00000066336	SPI1	0.492009	0.87348	2.381	0.136583908	-47.34446	TRUE
ENSG00000066379	ZNRD1	0.192204	0.21208	1.0598	-0.202064403	-147.38769	FALSE
ENSG00000066468	FGFR2	0.433937	0.98918	0.70164	1.085865264	-593.43974	TRUE
ENSG00000066739	ATG2B	0.183078	2.5279e-08	1.3194	0.236935659	-1250.48072	FALSE
ENSG00000066827	ZFAT	0.242005	2.2413e-08	0.87456	0.225956622	-876.35347	TRUE
ENSG00000066926	FECH	0.27077	0.0020666	0.9301	0.053175466	-497.02805	TRUE
ENSG00000067057	PFKP	0.19075	0.0035688	-0.79391	0.672249936	-140.15983	FALSE
ENSG00000067064	IDI1	0.266195	0.0037392	0.79718	0.170480452	-92.82105	FALSE
ENSG00000067082	KLF6	0.579003	0.93328	1.933	0.141895686	-79.62791	TRUE
ENSG00000067141	NEO1	0.258971	0.97598	1.8813	2.344063695	-235.79115	TRUE
ENSG00000067191	CACNB1	0.236429	0.97675	2.1325	0.683144611	-42.92536	TRUE
ENSG00000067225	PKM	0.376508	0.3813	0.95273	0.599573007	-25.96104	TRUE
ENSG00000067248	DHX29	0.195815	0.0013137	0.70686	1.098859801	-544.90078	TRUE
ENSG00000067369	TP53BP1	0.243058	0.39899	0.97351	0.772588815	-2387.08652	FALSE
ENSG00000067445	TRO	0.297449	0.29055	0.99183	-0.021609209	-202.0068	TRUE
ENSG00000067715	SYT1	0.448478	0.60372	0.93331	0.521938097	-4.7973	TRUE
ENSG00000067798	NAV3	0.174815	1	0.94442	3.955726035	-577.63321	FALSE
ENSG00000067840	PDZD4	0.304183	0.98115	3.0302	1.353463313	-54.5917	FALSE
ENSG00000067900	ROCK1	0.546977	0.68425	4.743	1.047431558	-77.81309	TRUE
ENSG00000067955	CBFB	0.404099	0.68865	1.9457	0.058326533	-11.84242	TRUE
ENSG00000068001	HYAL2	0.14551	0.10964	0.99308	0.87199993	-1720.68028	TRUE
ENSG00000068024	HDAC4	0.491539	0.44088	0.83674	1.031237968	-143.07556	TRUE
ENSG00000068078	FGFR3	0.240821	0.1588	1.6017	0.499776987	-129.20225	TRUE
ENSG00000068079	IFI35	0.042019	4.8024e-07	-0.21886	-1.031986082	-303.98626	FALSE
ENSG00000068120	COASY	0.042921	0.1493	0.091945	0.594423589	-104.38113	FALSE
ENSG00000068305	MEF2A	0.262138	0.61902	1.6931	0.291694238	-66.20773	TRUE
ENSG00000068323	TFE3	0.389567	0.97669	2.2385	0.026040126	-43.40948	FALSE
ENSG00000068383	INPP5A	0.323031	0.58049	0.95188	0.099099141	-1627.83313	TRUE
ENSG00000068394	GPKOW	0.126094	0.99568	1.0126	-0.566322465	-35.20025	FALSE
ENSG00000068724	TTC7A	0.119187	0.0024261	-0.80219	-0.117227418	-1603.71487	TRUE
ENSG00000068745	IP6K2	0.330621	0.49194	0.91659	0.626595584	-62.53795	FALSE
ENSG00000068793	CYFIP1	0.294216	0.75952	0.83872	2.860670033	-2808.37817	TRUE
ENSG00000068796	KIF2A	0.563478	0.97698	0.79369	0.423373122	-198.77592	TRUE
ENSG00000068885	IFT80	0.239308	0.00013263	0.92165	-0.008361602	-1595.47681	TRUE
ENSG00000069011	PITX1	0.348368	0.28515	0.9433	0.216404232	-3127.07289	TRUE
ENSG00000069248	NUP133	0.188989	5.7051e-05	-0.41719	0.397464973	-2797.4806	TRUE
ENSG00000069345	DNAJA2	0.447605	0.72616	2.5675	0.501631382	-11.9428	FALSE
ENSG00000069431	ABCC9	0.535693	3.5709e-06	5.2281	2.220374857	-117.11773	FALSE
ENSG00000069667	RORA	0.470242	0.29169	3.2466	0.82982243	-20.08791	TRUE
ENSG00000069702	TGFBR3	0.314114	0.0037858	0.41099	-0.274682465	-1518.25778	TRUE
ENSG00000069869	NEDD4	0.107543	1.4221e-08	0.93064	-0.226259128	-1901.14136	TRUE
ENSG00000069956	MAPK6	0.29891	0.90047	0.73081	0.992440867	-305.73832	TRUE
ENSG00000069966	GNB5	0.321333	0.059435	1.7335	0.391820636	-98.54299	TRUE
ENSG00000070018	LRP6	0.403387	0.97229	0.82618	0.998906524	-589.91488	TRUE
ENSG00000070047	PHRF1	0.132924	0.86937	-1.3809	1.088525989	-1335.14975	FALSE
ENSG00000070182	SPTB	0.267762	1	0.90482	0.025897144	-7634.17972	TRUE
ENSG00000070193	FGF10	0.450803	0.48643	0.93844	-0.028209476	-17.92009	TRUE
ENSG00000070214	SLC44A1	0.289895	0.99701	1.8121	0.339963128	-1596.58474	FALSE
ENSG00000070444	MNT	0.246173	0.48039	0.78874	0.941201174	-319.6925	TRUE
ENSG00000070476	ZXDC	0.153911	5.9923e-09	1.857	-0.590058122	-455.55117	FALSE
ENSG00000070495	JMJD6	0.293997	0.95871	1.5355	0.610037741	-21.04678	TRUE
ENSG00000070501	POLB	0.22622	0.0010621	0.92724	-0.03117561	-68.83369	TRUE
ENSG00000070614	NDST1	0.475793	0.99977	0.85718	1.834069543	-49.57817	TRUE
ENSG00000070729	CNGB1	0.031411	0.017401	-0.75613	-1.959501906	-2197.11704	TRUE
ENSG00000070731	ST6GALNAC2	0.09563	4.2919e-10	0.32033	-0.143948573	-91.92267	FALSE
ENSG00000070748	CHAT	0.228549	1.5261e-07	0.39532	-1.825782568	-2403.82842	TRUE
ENSG00000070770	CSNK2A2	0.601299	0.97202	3.2338	-0.00790361	-10.16945	TRUE
ENSG00000070814	TCOF1	0.189674	0.98052	0.57621	-1.394185162	-3192.10978	TRUE
ENSG00000070831	CDC42	0.785393	0.26694	3.1601	0.210311488	-13.98795	TRUE
ENSG00000070882	OSBPL3	0.174502	0.029328	0.087625	1.067128026	-85.50056	FALSE
ENSG00000070961	ATP2B1	0.630821	0.51908	5.7485	1.513290262	-35.43011	TRUE
ENSG00000071054	MAP4K4	0.420699	1	0.8893	0.733601349	-72.59332	TRUE
ENSG00000071127	WDR1	0.553999	0.97391	0.80906	1.087263615	-75.89354	TRUE
ENSG00000071189	SNX13	0.332941	0.30977	0.72343	0.92245758	-69.81149	TRUE
ENSG00000071205	ARHGAP10	0.107322	1.3984e-11	0.36679	-0.525232695	-222.91944	FALSE
ENSG00000071242	RPS6KA2	0.279534	0.12095	0.95328	1.852806637	-29.0191	FALSE
ENSG00000071537	SEL1L	0.409405	0.29348	0.81362	0.981195785	-162.19537	TRUE
ENSG00000071539	TRIP13	0.357172	0.75666	2.4465	0.713134243	-24.25769	TRUE
ENSG00000071553	ATP6AP1	0.338178	0.83754	0.78933	0.508898082	-223.33901	TRUE
ENSG00000071626	DAZAP1	0.642539	0.99614	0.40995	0.968226819	-275.74527	TRUE
ENSG00000071655	MBD3	0.3891	0.89089	1.655	1.336279013	-15.11169	TRUE
ENSG00000071991	CDH19	0.040968	0.010622	-0.73883	-0.145971597	-596.89832	FALSE
ENSG00000071994	PDCD2	0.069983	1.1405e-06	0.0065705	-0.314836454	-201.83282	TRUE
ENSG00000072062	PRKACA	0.468061	0.87054	0.43337	0.641591886	-6.6082	TRUE
ENSG00000072110	ACTN1	0.348797	0.70567	0.62183	1.936408239	-169.2976	FALSE
ENSG00000072195	SPEG	0.171339	0.0091164	0.92761	0.387947941	-8867.59165	TRUE
ENSG00000072210	ALDH3A2	0.131778	0.5011	-0.093327	0.293257403	-85.62922	FALSE
ENSG00000072274	TFRC	0.138644	0.45479	0.83723	0.083485913	-1218.14798	TRUE
ENSG00000072310	SREBF1	0.175783	0.45534	0.93676	-0.342317768	-471.84841	TRUE
ENSG00000072364	AFF4	0.336552	0.97915	0.95808	1.318487599	-144.86962	TRUE
ENSG00000072518	MARK2	0.641067	0.18271	0.85519	1.292692234	-15.77604	TRUE
ENSG00000072736	NFATC3	0.129188	0.99692	0.53676	0.640522573	-342.05761	TRUE
ENSG00000072756	TRNT1	0.05886	0.56458	-0.29926	0.360269023	-37.50974	FALSE
ENSG00000072840	EVC	0.135278	8.3587e-15	-0.60023	-2.059736551	-4073.85379	TRUE
ENSG00000072849	DERL2	0.397292	0.45548	0.73471	0.388696058	-650.6157	TRUE
ENSG00000072858	SIDT1	0.051883	1.6811e-15	-0.046366	-0.771261744	-1760.28141	FALSE
ENSG00000072958	AP1M1	0.664323	0.60746	0.92536	0.687516482	-4.88829	TRUE
ENSG00000073050	XRCC1	0.106012	0.28591	0.75419	-1.277865264	-1775.56341	TRUE
ENSG00000073060	SCARB1	0.248796	0.041009	1.5721	0.44305671	-1095.25197	TRUE
ENSG00000073282	TP63	0.394618	0.99985	2.3526	1.579534385	-57.01541	TRUE
ENSG00000073350	LLGL2	0.11664	0.033397	0.79105	-1.756314661	-9919.23727	TRUE
ENSG00000073417	PDE8A	0.229166	0.00040486	1.1841	0.441655323	-317.57217	FALSE
ENSG00000073536	NLE1	0.142064	3.3134e-05	0.84766	0.092384416	-748.33609	TRUE
ENSG00000073614	KDM5A	0.385838	0.99935	0.4457	2.254541149	-3460.15028	TRUE
ENSG00000073712	FERMT2	0.307195	0.83986	0.81736	0.496478046	-51.45434	TRUE
ENSG00000073734	ABCB11	0.15677	5.2464e-12	1.2439	1.038729544	-532.30214	FALSE
ENSG00000073756	PTGS2	0.469568	0.99639	2.5998	0.433214505	-119.93994	TRUE
ENSG00000074047	GLI2	0.145102	0.99006	0.76935	0.168342647	-484.45133	TRUE
ENSG00000074201	CLNS1A	0.175191	0.7124	0.98589	-0.011651944	-18.65228	TRUE
ENSG00000074211	PPP2R2C	0.603077	0.99489	3.7174	0.97728657	-11.87458	FALSE
ENSG00000074219	TEAD2	0.128016	1.3308e-06	0.87841	0.455083971	-147.32359	TRUE
ENSG00000074319	TSG101	0.440644	0.17862	2.1014	0.41509433	-160.81425	TRUE
ENSG00000074370	ATP2A3	0.320005	0.0064005	0.86693	1.26150632	-775.92328	FALSE
ENSG00000074410	CA12	0.084242	4.6816e-11	-0.098588	-0.143948573	-40.85482	FALSE
ENSG00000074590	NUAK1	0.325063	0.56752	0.85187	1.480168698	-2302.47786	TRUE
ENSG00000074621	SLC24A1	0.136213	0.00037022	0.51322	-0.02710322	-1893.71303	FALSE
ENSG00000074695	LMAN1	0.154347	0.0046669	0.1989	0.546151143	-760.68404	TRUE
ENSG00000074755	ZZEF1	0.204622	0.15289	0.72644	3.096445628	-5318.26057	FALSE
ENSG00000074800	ENO1	0.234343	0.012966	0.94828	0.59879134	-29.45013	TRUE
ENSG00000074803	SLC12A1	0.1322	0.0032337	0.29408	0.003827383	-503.21659	TRUE
ENSG00000074966	TXK	0.154733	0.022763	0.9671	-0.014456058	-236.08157	FALSE
ENSG00000075043	KCNQ2	0.504121	0.99994	4.3001	1.249109188	-224.48708	TRUE
ENSG00000075213	SEMA3A	0.379	0.44066	0.52106	-0.432760192	-228.57596	TRUE
ENSG00000075223	SEMA3C	0.290954	0.0010991	0.94592	1.106172359	-657.84766	TRUE
ENSG00000075234	TTC38	0.131846	1.4399e-13	0.45038	-0.038509965	-574.23128	FALSE
ENSG00000075275	CELSR1	0.184786	0.92944	0.94549	2.191309568	-7612.06127	TRUE
ENSG00000075292	ZNF638	0.121188	0.93281	-0.78392	1.701706741	-4929.35469	FALSE
ENSG00000075413	MARK3	0.248703	0.02556	0.90433	0.507103541	-323.68369	TRUE
ENSG00000075420	FNDC3B	0.248397	0.84548	0.8245	1.095113581	-163.76466	TRUE
ENSG00000075426	FOSL2	0.394848	0.96445	1.6881	0.646121638	-25.82937	TRUE
ENSG00000075539	FRYL	0.197302	0.99655	0.93757	2.305996051	-551.87429	FALSE
ENSG00000075568	TMEM131	0.175494	0.7551	2.1962	0.766476195	-2067.68724	FALSE
ENSG00000075624	ACTB	0.94883	0.56043	5.0999	0.856067067	-1.93092	TRUE
ENSG00000075651	PLD1	0.034739	3.2439e-05	0.49961	-0.79673551	-496.81397	FALSE
ENSG00000075702	WDR62	0.206845	0.0075775	0.8241	0.075700179	-516.14972	FALSE
ENSG00000075856	SART3	0.268236	0.46567	0.98344	1.497697679	-1963.71024	FALSE
ENSG00000075891	PAX2	0.296288	0.97078	1.7714	0.692827253	-28.99207	TRUE
ENSG00000075945	KIFAP3	0.263272	0.0010662	2.2792	0.820140909	-63.80856	TRUE
ENSG00000076003	MCM6	0.207465	0.97441	1.1258	-0.196425498	-110.05376	TRUE
ENSG00000076053	RBM7	0.21586	0.17454	0.93233	0.344334162	-13.13146	FALSE
ENSG00000076108	BAZ2A	0.166424	0.14233	0.79841	1.352809358	-326.9189	FALSE
ENSG00000076201	PTPN23	0.186049	0.81123	1.7099	1.72949196	-1113.07486	TRUE
ENSG00000076242	MLH1	0.125596	4.3469e-06	-0.098408	0.145967324	-1715.16552	TRUE
ENSG00000076555	ACACB	0.110302	0.033673	0.39516	2.388851385	-3979.35991	FALSE
ENSG00000076604	TRAF4	0.551215	0.51093	0.69252	0.445241967	-39.67284	TRUE
ENSG00000076650	GPATCH1	0.052246	2.4656e-10	0.78569	-0.297174889	-310.91302	FALSE
ENSG00000076826	CAMSAP3	0.293265	1	3.542	1.379410645	-276.25374	FALSE
ENSG00000076924	XAB2	0.275608	0.98657	1.948	1.448802042	-119.33169	TRUE
ENSG00000076984	MAP2K7	0.416805	0.91441	2.8095	0.816232116	-25.26477	TRUE
ENSG00000077044	DGKD	0.397551	0.19364	0.96077	1.966787037	-88.47472	TRUE
ENSG00000077080	ACTL6B	0.46602	0.078788	3.3284	0.724381752	-19.95387	TRUE
ENSG00000077092	RARB	0.573638	0.99781	2.8959	0.848568088	-18.39283	FALSE
ENSG00000077097	TOP2B	0.462209	0.13746	0.64402	1.102424589	-748.55499	TRUE
ENSG00000077232	DNAJC10	0.068408	2.0087e-05	0.04546	0.380738207	-5535.22519	FALSE
ENSG00000077235	GTF3C1	0.284779	0.14536	0.97558	1.843330122	-930.46672	TRUE
ENSG00000077238	IL4R	0.167483	0.28007	0.87879	-0.470249297	-5155.0539	FALSE
ENSG00000077279	DCX	0.498635	0.97403	2.972	0.673351156	-11.70059	TRUE
ENSG00000077454	LRCH4	0.108558	0.037748	-0.8383	1.148355368	-547.09868	FALSE
ENSG00000077463	SIRT6	0.193771	0.3675	0.94321	0.105032293	-119.41575	TRUE
ENSG00000077498	TYR	0.034656	4.3331e-32	-1.8815	0.899185256	-2416.90647	TRUE
ENSG00000077616	NAALAD2	0.078579	1.3958e-20	0.9504	-0.374808812	-2106.21853	FALSE
ENSG00000077713	SLC25A43	0.281807	0.095148	1.2666	0.176918121	-10.86761	FALSE
ENSG00000077809	GTF2I	0.412774	0.96553	3.4261	0.348083005	-71.71526	TRUE
ENSG00000077942	FBLN1	0.39138	0.24772	0.89636	0.514767188	-160.09965	TRUE
ENSG00000077943	ITGA8	0.073399	6.7884e-13	-0.26827	-0.347474575	-602.10061	TRUE
ENSG00000078018	MAP2	0.167279	0.19842	0.86393	1.979317115	-424.49113	FALSE
ENSG00000078053	AMPH	0.207888	0.00088874	0.45805	0.276079743	-678.4813	FALSE
ENSG00000078061	ARAF	0.438797	0.94955	2.4971	0.339785366	-38.37658	TRUE
ENSG00000078114	NEBL	0.138502	7.5047e-05	-0.89659	-0.180334189	-2561.02103	FALSE
ENSG00000078142	PIK3C3	0.303129	0.00076763	0.703	1.748899039	-57.00174	TRUE
ENSG00000078177	N4BP2	0.030859	0.011354	0.87417	-0.951592773	-2737.46366	FALSE
ENSG00000078246	TULP3	0.057382	0.06169	0.29986	-0.501336335	-717.0672	TRUE
ENSG00000078369	GNB1	0.629662	0.97143	3.8575	0.401504674	-0.82137	TRUE
ENSG00000078399	HOXA9	0.098361	0.045838	0.0043268	-0.154574347	-85.51718	FALSE
ENSG00000078401	EDN1	0.193433	0.45733	0.23453	-0.192220069	-747.20557	TRUE
ENSG00000078549	ADCYAP1R1	0.206155	0.20916	0.59277	0.540839167	-72.59457	TRUE
ENSG00000078674	PCM1	0.033205	7.7648e-11	-6.1972	-1.135795023	-3402.14478	FALSE
ENSG00000078699	CBFA2T2	0.359111	0.89037	2.5426	0.880279148	-63.05038	TRUE
ENSG00000078795	PKD2L2	0.092305	0.55105	0.90183	0.075827099	-91.43805	FALSE
ENSG00000078808	SDF4	0.18463	0.073768	0.61833	-0.500554195	-109.15684	FALSE
ENSG00000078814	MYH7B	0.034426	0.014175	-0.090514	0.018234004	-2287.01575	FALSE
ENSG00000078900	TP73	0.298019	0.9899	2.0035	1.476420359	-112.38972	TRUE
ENSG00000079102	RUNX1T1	0.408052	0.99896	0.96931	1.069922495	-35.00756	TRUE
ENSG00000079134	THOC1	0.39361	0.85373	2.7865	0.432433108	-18.05942	TRUE
ENSG00000079246	XRCC5	0.381636	0.54423	2.9197	0.150335061	-56.08606	TRUE
ENSG00000079313	REXO1	0.146797	0.9841	-0.048113	-0.868918557	-6405.25153	FALSE
ENSG00000079387	SENP1	0.2744	0.77179	0.24728	0.755310523	-80.87281	TRUE
ENSG00000079432	CIC	0.198036	0.94983	0.76064	3.544381434	-222.23333	FALSE
ENSG00000079435	LIPE	0.089588	0.01353	0.0099628	-0.649267549	-859.94228	FALSE
ENSG00000079459	FDFT1	0.164499	6.8077e-10	-4.0551	0.248277774	-295.40734	TRUE
ENSG00000079616	KIF22	0.170112	0.00040969	0.894	0.309977148	-226.41241	TRUE
ENSG00000079805	DNM2	0.522818	0.028585	0.62413	1.511897262	-50.91122	TRUE
ENSG00000079841	RIMS1	0.245273	0.36394	2.7937	1.734102772	-440.01281	TRUE
ENSG00000079999	KEAP1	0.534629	0.0049231	3.7892	1.011966351	-28.06422	TRUE
ENSG00000080224	EPHA6	0.289159	0.77809	0.96829	0.86545653	-252.47147	FALSE
ENSG00000080298	RFX3	0.6661	0.96269	0.89237	1.248326299	-28.91908	TRUE
ENSG00000080345	RIF1	0.129333	1	0.72926	0.552586527	-452.97512	TRUE
ENSG00000080493	SLC4A4	0.457468	0.75208	3.392	0.604269091	-1787.71075	TRUE
ENSG00000080603	SRCAP	0.26211	0.59417	0.035977	4.207340364	-438.0956	FALSE
ENSG00000080618	CPB2	0.172819	1.896e-14	0.84875	0.247333654	-1915.89895	TRUE
ENSG00000080644	CHRNA3	0.21234	0.41786	0.77633	0.365581407	-115.42015	TRUE
ENSG00000080709	KCNN2	0.552218	0.99265	2.4992	1.32128108	-28.20395	TRUE
ENSG00000080815	PSEN1	0.425081	0.68731	0.95764	0.106595924	-60.74439	TRUE
ENSG00000080819	CPOX	0.275023	0.17695	1.3973	-0.272659895	-3622.54592	FALSE
ENSG00000080839	RBL1	0.107777	0.082154	0.61896	1.013702824	-173.54974	TRUE
ENSG00000080845	DLGAP4	0.323115	0.98728	2.8411	0.838441926	-431.55028	FALSE
ENSG00000081026	MAGI3	0.181615	0.79961	2.46	2.349161061	-136.27247	FALSE
ENSG00000081052	COL4A4	0.15895	2.7359e-15	1.217	0.753862865	-4900.23196	FALSE
ENSG00000081138	CDH7	0.371259	0.45607	1.9348	1.588599403	-47.11557	FALSE
ENSG00000081189	MEF2C	0.643242	0.98612	4.41	0.582858988	-6.52455	TRUE
ENSG00000081237	PTPRC	0.131188	0.43751	0.61331	1.017635643	-71.3304	TRUE
ENSG00000081248	CACNA1S	0.148625	1.7455e-12	-0.0021083	-0.159568978	-6599.51391	TRUE
ENSG00000081307	UBA5	0.280668	0.0068025	0.73201	0.187819458	-192.45042	TRUE
ENSG00000081479	LRP2	0.366154	0.97556	2.5373	-0.29262087	-2032.71856	TRUE
ENSG00000081721	DUSP12	0.095835	0.00016241	0.60301	-0.207212445	-58.88449	FALSE
ENSG00000081923	ATP8B1	0.289111	0.33025	0.061158	0.158941795	-773.9349	FALSE
ENSG00000082126	MPP4	0.052699	0.00041417	0.69699	0.133777726	-2222.64295	FALSE
ENSG00000082212	ME2	0.108088	4.6728e-12	0.83494	-0.006959463	-717.54115	FALSE
ENSG00000082258	CCNT2	0.273558	0.82216	0.91112	0.773432037	-25.9733	TRUE
ENSG00000082293	COL19A1	0.091514	0.00074355	0.40585	-1.28742641	-3154.15403	TRUE
ENSG00000082641	NFE2L1	0.385883	0.99787	0.091382	1.093360965	-46.66378	TRUE
ENSG00000082701	GSK3B	0.599188	0.96265	2.9124	0.530216959	-17.42742	TRUE
ENSG00000082805	ERC1	0.228168	0.00084084	0.08343	0.714251004	-2042.24706	TRUE
ENSG00000083093	PALB2	0.078501	0.22475	0.47177	0.612722785	-296.6407	TRUE
ENSG00000083123	BCKDHB	0.182301	0.0022137	-0.36812	0.514440122	-37.41729	FALSE
ENSG00000083168	KAT6A	0.361001	1	0.62092	1.760216882	-1366.73644	TRUE
ENSG00000083290	ULK2	0.208818	0.038855	0.55875	0.989649418	-269.82126	FALSE
ENSG00000083642	PDS5B	0.47442	0.78362	4.6521	2.057678715	-70.24529	TRUE
ENSG00000083720	OXCT1	0.489343	0.043904	2.7442	0.395569285	-78.01979	TRUE
ENSG00000083799	CYLD	0.528318	0.7921	0.71154	1.178339527	-24.23092	TRUE
ENSG00000083817	ZNF416	0.267224	0.36214	0.95827	0.137526062	-44.10909	FALSE
ENSG00000083838	ZNF446	0.023962	0.15959	-0.55622	-1.004014624	-1861.06516	FALSE
ENSG00000083857	FAT1	0.162322	0.80215	-0.04558	-2.38191817	-12587.77428	TRUE
ENSG00000084070	SMAP2	0.242891	0.0015955	1.6309	0.547555548	-138.36435	FALSE
ENSG00000084073	ZMPSTE24	0.136965	1.3964e-15	0.43842	0.870437067	-30.24713	TRUE
ENSG00000084090	STARD7	0.229992	0.94682	0.94073	0.167513484	-894.19608	FALSE
ENSG00000084092	NOA1	0.053664	8.6026e-06	0.11709	0.362615428	-949.48768	TRUE
ENSG00000084093	REST	0.245004	0.99393	0.87518	-0.370122633	-656.30434	TRUE
ENSG00000084234	APLP2	0.073639	0.75062	-0.068273	-0.2407861	-1494.60193	TRUE
ENSG00000084623	EIF3I	0.4165	0.94591	2.578	0.542244932	-10.71668	FALSE
ENSG00000084674	APOB	0.119033	0.19795	-0.17819	0.604284877	-12742.91619	TRUE
ENSG00000084754	HADHA	0.207216	0.096623	-0.09753	0.816392732	-330.14198	TRUE
ENSG00000084774	CAD	0.295749	0.70177	4.3613	5.387628032	-212.36557	FALSE
ENSG00000085185	BCORL1	0.236573	0.99998	0.7409	0.315753033	-206.9996	FALSE
ENSG00000085224	ATRX	0.4034	0.71008	3.3946	0.781973228	-107.54684	TRUE
ENSG00000085276	MECOM	0.310423	0.83442	0.75082	0.173151168	-1129.59722	TRUE
ENSG00000085382	HACE1	0.482446	0.22195	3.7895	1.301754284	-45.70885	FALSE
ENSG00000085433	WDR47	0.354724	0.57873	0.7874	1.187402204	-150.69863	FALSE
ENSG00000085465	OVGP1	0.044712	0.11544	0.27721	-0.877480934	-2799.2734	FALSE
ENSG00000085514	PILRA	0.075932	2.2105e-09	-0.055802	0.193131264	-24.52952	FALSE
ENSG00000085721	RRN3	0.180138	0.0023556	-0.73439	-0.674411424	-586.40473	TRUE
ENSG00000085733	CTTN	0.200491	0.85099	0.98779	0.449934164	-69.84309	TRUE
ENSG00000085741	WNT11	0.35005	0.0052987	1.549	0.30372164	-102.6393	TRUE
ENSG00000085760	MTIF2	0.105391	0.29005	0.068119	0.581613724	-69.04388	FALSE
ENSG00000085831	TTC39A	0.271234	0.53265	2.4801	-0.049134862	-40.28663	FALSE
ENSG00000085872	CHERP	0.582701	1	4.3354	1.38002315	-30.28923	FALSE
ENSG00000085978	ATG16L1	0.43041	0.35586	0.8992	0.83810158	-2440.04938	TRUE
ENSG00000085998	POMGNT1	0.211574	1.3531e-21	0.92991	0.471805657	-150.18197	TRUE
ENSG00000086062	B4GALT1	0.289451	0.072978	0.88381	0.160016487	-50.29547	TRUE
ENSG00000086065	CHMP5	0.171274	0.018519	0.84765	0.413532501	-3.68591	TRUE
ENSG00000086102	NFX1	0.206998	0.00011362	1.7946	0.669107475	-335.711	FALSE
